query,prediction,ground_truth,f1_score,exact_match,similarity_score,sas_score
সান দিয়েগো কয় বর্গমাইল ?েকে দেয়?  ,"

৩ ৩৭২.১ বর্গমাইল ৯৬৩৬৩..৭ কিমি ২ জমির উপর বিস্তৃ",৩৭২.১ ব,0.1818181818181818,0,0.7435851693153381,0.715308666229248
সান দিয়েগো শহুরে জনসংখ্যা কত?  ,"

১,৩০৭,৪০২, ৩ ৩৭২.১ বর্গমাইল ৯৬৩৬৩..৭ কিমি ২ �","২,৯৯৬,৭৪৬  ",0.0,0,0.8880035877227783,0.7553454041481018
২০০৯ সালে সান দিয়েগোর জনসংখ্যার ১৫.৯%% কোন জাতিসত্তা রয়েছে?  ,"

এশিয়ান ৫.৯% ফিলিপিনো, ২.৭% চাইনিজ, ২.৫% ভিয়েতনামী",এশিয়ান ৫,0.2222222222222222,0,0.6691040992736816,0.6927080750465393
"২০০৯ সালে, জনসংখ্যার কত শতাংশ হিস্পানিক ছিল?  ","

২৮.৮% হ",২.৭% চ,0.0,0,0.8607646822929382,0.9116354584693909
২০১০ সালের আদম শুমারির সময় সান দিয়েগোর জনসংখ্যা কত ছিল?  ,"

১,৩০৭,৪০২ জন ল","১,৩০৭,৪০২ জ",0.4,0,0.9885371327400208,0.8904558420181274
২০০৯ থেকে ২০১০ সাল পর্যন্ত সান দিয়েগোতে জনসংখ্যা বৃদ্ধি কী ছিল?  ,"

২% এর নিচে য",মাত্র ২% এর নিচে য,0.888888888888889,0,0.973755419254303,0.9533863067626953
"সান দিয়েগোতে পরিবারের গড় আয় ছিল income 45,733 ডলারে?  ","

$ ৪,,৭৩৩৩ ডলার থেকে বেড়ে,$,৭১১৫ ডলারে",২০০৮ স,0.0,0,0.7357677817344666,0.5555116534233093
২০০৮ সালে অ-হিস্পানিক শ্বেতের মধ্যযুগ কত ছিল?  ,"

৩৫.১ বছর এ",৪৫.৩ % ,0.0,0,0.7788252234458923,0.7340425252914429
২০০৮ সালে কোন বর্ণ গোষ্ঠীর 18 বছরের কম বয়সী ব্যক্তিরা ছিলেন?  ,"

হিস্পানিকদের ম",হিস্পানিক স,0.0,0,0.9600965976715088,0.9130998849868774
৫৫ বা তার বেশি বয়সী ব্যক্তিদের জনসংখ্যার মধ্যে ২০০৮ সালে অ-হিস্পানিক শ্বেতরা কত শতাংশ ছিল?  ,"

৬৩.১% গ",৬৩.১% গ,1.0,1,0.9999999403953552,0.9999999403953552
২০০৮ সালের আদম শুমারির সময় গড় বেতন কী বেড়েছিল?  ,"

৪,,৭৩৩৩ ডলার থেকে বেড়ে,$,৭১১৫ ডলারে", ৬৩.১% গ,0.0,0,0.7424215078353882,0.633302628993988
কোন আঞ্চলিক পরিকল্পনা সংস্থা সান দিয়েগোর জন্য আদমশুমারির তথ্যচিত্র এবং টেবিল সরবরাহ করে?  ,"

সানডাগ, শ",  ,0.0,0,0.6046420931816101,0.0
2000 সালে সান দিয়েগো জনসংখ্যার কত শতাংশ 18 বছরের কম বয়সী ছিল?  ,"

২৪.০% ল",২৪.০% ল,1.0,1,0.9999998807907104,0.9999998807907104
2000 সালে কোন বয়সের জনসংখ্যার 10.5% জনসংখ্যা রয়েছে?  ,"

৬৫৫ ব",৬৫৫ বা তার বেশি ব,0.5714285714285715,0,0.9612916111946106,0.7878629565238953
সান দিয়েগোতে বসবাসকারীদের মধ্যযুগীয় বয়স 35.6?  ,"

২০১১ আপডেট হ",২০০০ স,0.0,0,0.7697573304176331,0.679404079914093
২০১১ সালে জনসংখ্যার কত শতাংশ সহস্রাব্দ ছিল?  ,"

১১% বয়সের ৬৫ বছরেরও বেশি",২৪.০% ল,0.0,0,0.694902777671814,0.6691650152206421
২০০৫ সালে সান দিয়েগোতে জনসংখ্যার কত শতাংশ দারিদ্র্যসীমার নিচে পড়েছিল?  ,"

১৪.৬% জ",১০.৬% প,0.0,0,0.8113102912902832,0.9306325912475586
কোন ম্যাগাজিন সান দিয়েগোকে দেশের পঞ্চম ধনী শহর হিসাবে চিহ্নিত করেছে?  ,"

ফোর্বসের মতে স",ফোর্বসের ,0.5,0,0.974904477596283,0.7965052127838135
"2000 সালে, সান দিয়েগোতে মেয়েদের জন্য মধ্যম বেতন কত ছিল?  ","

৩১,০৭৬ $","$ ৩৬,৯৮৪  ",0.0,0,0.9070221781730652,0.851760745048523
2005 সালের কত শতাংশ পরিবার দারিদ্র্যসীমার নিচে ছিল?  ,"

১৪.৬% জ",১০.৬% প,0.0,0,0.8113102912902832,0.9306325912475586
সান দিয়েগোতে কী ধরণের ট্যুর বিপুল সংখ্যক দর্শকদের আকর্ষণ করে?  ,"

বিয়ার ট্যুর"" এ","বিয়ার ট্যুর"" ",0.8,0,0.9877274632453918,0.9074236750602722
নভেম্বর মাসে সান দিয়েগোতে কোন বড় ঘটনাটি ঘটে?  ,"

বার্ষিক সান দিয়েগো বিয়ার সপ্তাহের",সান দিয়েগোয়ের মতো অ,0.2222222222222222,0,0.840752363204956,0.7747915387153625
সান দিয়েগোতে কোন historicalতিহাসিক মিশন একটি প্রধান পর্যটকদের আকর্ষণ?  ,"

মিশন সান দিয়েগো দে আলকালা এ",মিশন সান দিয়েগো দে আলকালা এ,1.0,1,1.0000001192092896,1.0
"সান দিয়েগোতে কোন জনপ্রিয় উদ্যানটি সান দিয়েগো চিড়িয়াখানা, সি ওয়ার্ল্ড এবং অসংখ্য জাদুঘর রয়েছে?  ","

বালবোয়া পার্ক, বেলমন্ট বিনোদন বিনোদন পার্ক, সান দিয�","বালবোয়া পার্ক, ",0.4,0,0.8358464241027832,0.8009907603263855
বিস্তৃত নৈপুণ্য বিয়ার শিল্পের ফলে শহরটিকে কী ডাকনাম দেওয়া হয়েছে?  ,"

আমেরিকার ক্রাফট বিয়ার রাজধানী"" বলা হয়েছে।","আমেরিকার ক্রাফট বিয়ার রাজধানী"" ",0.8,0,0.9803260564804077,0.9276197552680969
মেক্সিকোয় সান দিয়েগো যে সীমান্ত ভাগ করে নিয়েছে তা আর কতদিন?  ,"

২৪ কিমি স",১৫ মাইল ২৪ কিমি স,0.7499999999999999,0,0.7959522008895874,0.8814663290977478
সীমান্তে পরবর্তী নিকটবর্তী বাণিজ্যিক ক্রসিংটি কোথায়?  ,"

ওটাই মেসা অঞ্চলে",ওটাই মেসা অ,0.6666666666666666,0,0.9113680124282837,0.8778799772262573
মেক্সিকোয় সান দিয়েগো কয়টি বর্ডার ক্রসিং ভাগ করে?  ,"

১৫ মাইল ২৪ কিমি স",দুটি ,0.0,0,0.49389562010765076,0.6294369697570801
শহরের বৃহত্তম বেসরকারী খাতের নিয়োগকারীদের মধ্যে কোন সেলুলার সংস্থা?  ,"

নোকিয়া, এলজি ইলেক্ট্রনিক্স, কায়সেরা ইন্টারন্যাশনাল।",কয়েকটি ,0.0,0,0.4497075378894806,0.5859848856925964
সান দিয়েগোর বৃহত্তম সফটওয়্যার সংস্থাটি কী?  ,"

সিকিউরিটি সফ্টওয়্যার সংস্থা ওয়েবসেন্স ইনক।",ওয়েবসেন্স ইনক। ,0.5714285714285715,0,0.9610499143600464,0.8357222676277161
জ্বালানী বায়োটেকনোলজির বৃদ্ধিতে কোন প্রতিষ্ঠান অবদান রেখেছে?  ,"

ক্যালিফোর্নিয়া বিশ্ববিদ্যালয়, সান দিয়েগো এবং অন্যা�","ক্যালিফোর্নিয়া বিশ্ববিদ্যালয়, ",0.5,0,0.8794353008270264,0.8716652989387512
সান দিয়েগোতে কয়টি চুক্তি গবেষণা সংস্থা রয়েছে?  ,"

১৪০ টিরও বেশি চুক্তি গবেষণা সংস্থা",৪০০ ,0.0,0,0.4469698667526245,0.6598472595214844
বায়োটেক সংস্থাগুলির জন্য দুটি গবেষণা ক্ষেত্র এবং অফিস কতগুলি?  ,"

৪০০ টিরও বেশি ব",লা জোলা এবং আশেপাশের সোরেন্টো ভ্যালি অ,0.0,0,0.5788725018501282,0.6424025297164917
সান দিয়েগোতে প্রধান দুটি প্রধান বায়োটেক সংস্থার সদর দফতর কী?  ,"

ইলুমিনা এবং নিউরোক্রাইন বায়োসেসেন্সের",ইলুমিনা এবং নিউরোক্রাইন বায়োসেসেন্সের ম,0.888888888888889,0,0.9947637319564819,0.9692450761795044
সান্টা ফে ডিপোতে কোন জাদুঘরের শাখা রয়েছে?  ,"

সমসাময়িক আর্ট সান দিয়েগো যাদুঘর এমসিএএসডি লা জ",সমসাময়িক আর্ট সান দিয়েগো যাদুঘর এমসিএএসডি ল,0.9333333333333332,0,0.9978620409965515,0.9839211702346802
কোন জেলায় historicতিহাসিক জাহাজের প্রদর্শনী পাওয়া যাবে?  ,"

কলম্বিয়া জেলা শহরতলিতে",কলম্বিয়া জেলা শহরতলিতে স,0.8571428571428571,0,0.9868293404579163,0.9565176963806152
সান দিয়েগো চিড়িয়াখানাটি কোথায় পাওয়া যাবে?  ,"

বালবোয়া পার্কে",বালবোয়া পার্কে ,1.0,1,0.9999999403953552,1.0
কোন মিউজিয়ামে ইউএসএস মিডওয়ে বিমানবাহক রয়েছে?  ,"

সান দিয়েগো মিউজিয়াম অফ আর্ট, সান দিয়েগো ন্যাচারাল �",সান দিয়েগো মেরিটাইম যাদুঘরের ,0.3333333333333333,0,0.9536702632904053,0.732335090637207
বালবোয়া পার্কে স্থান-কেন্দ্রিক যাদুঘরটি কী?  ,"

সান দিয়েগো চিড়িয়াখানার অবস্থান।",সান দিয়েগো এয়ার অ্যান্ড স্পেস মিউজিয়ামের ,0.4,0,0.9243748784065247,0.7109818458557129
সান দিয়েগো সিম্ফনি এর পরিচালক কে?  ,"

আইয়ান ক্যাম্পবেল পরিচালিত সিভিক সেন্টার প্লাজায়",জাহাজ লিং প,0.0,0,0.8805602192878723,0.6538704037666321
ক্রিস্টোফার অ্যাশলে পরিচালিত অভিনয়টি কোথায় উপভোগ করা যায়?  ,"

ইউসিএসডি-তে লা জোলা প্লে হাউসটি",ইউসিএসডি-তে লা জোলা প্লে হাউসটি ,1.0,1,0.9999999403953552,1.0
আর্টস এবং থিয়েটার সেক্টরে সান দিয়েগোয়ের মূলের কতটা পিছনে?  ,"

১৫ টি নাটক এবং বাদ্যযন্ত্র ত",১৮৯৮ স,0.0,0,0.624504804611206,0.6205077171325684
নাগরিক কেন্দ্র প্লাজায় অপেরা আমেরিকা সান দিয়েগো অপেরা কে বলে?  ,"

আইয়ান ক্যাম্পবেল পরিচালিত স",মার্কিন যুক্তরাষ্ট্রের শীর্ষ ১০ অপেরা সংস্থার মধ্যে ওপেরা ,0.0,0,0.4033011794090271,0.6136410236358643
কোন টুর্নামেন্টটি বুক ইনভাইটেশনাল হিসাবে পরিচিত ছিল?  ,"

পাইনস গল্ফ কোর্সে",কৃষক বীমা ওপেন গ,0.0,0,0.7666574716567993,0.7128626108169556
১৯৮৮ থেকে ১৯৫৫ সাল পর্যন্ত সান দিয়েগো ইয়ট ক্লাবের দ্বারা আমেরিকা কাপের ইয়ট রেস কতবার অনুষ্ঠিত হয়েছিল?  ,"

তিনবার হ",তিনবার হ,1.0,1,0.9999998807907104,0.9999999403953552
সান দিয়েগোতে কোন সমুদ্র সৈকত খেলা আবিষ্কার হয়েছিল?  ,"

ওভার-দ্য-লাইন স",ওভার-দ্য-লাইন স,1.0,1,0.9999999403953552,1.0
মিশন বেতে প্রতি বছর ইয়ট সম্পর্কিত কোন অনুষ্ঠান হয়?  ,"

বিশ্ব ওভার-দ্য-লাইন চ্যাম্পিয়নশিপ অনুষ্ঠিত হয়েছে",ওভার-দ্য-লাইন চ্যাম্পিয়নশিপ অ,0.5,0,0.9348704814910889,0.8975433111190796
কৃষকদের বীমা ওপেনের জন্য কোন গল্ফ কোর্স রয়েছে?  ,"

পাইনস গল্ফ কোর্সে",টরে পাইনস গল্ফ কোর্সে ,0.8571428571428571,0,0.9870913028717041,0.9467256665229797
কোন বছরে শহরটি একটি শক্তিশালী মেয়র সরকারে পরিবর্তনের জন্য ভোট দিয়েছে?  ,"

২০০৪ স",২০০৬ স,0.5,0,0.9688601493835449,0.9530147314071655
সান দিয়েগোতে প্রতি ১৩7 জন বাসিন্দার জন্য কতজন কর্মচারী আছেন?  ,"

১৩৭ জন বাসিন্দার",একজন ,0.0,0,0.6045762896537781,0.6475629210472107
নগর পরিষদে সদস্য সংখ্যা কত?  ,"

৯ স",৯ স,1.0,1,1.0000001192092896,1.0
কাউন্টির বেতন কী?  ,"

৭৩৩ মিলিয়ন ডলারের বেশি।",৩৩ মিলিয়ন ডলারের বেশি।  ,0.75,0,0.91884845495224,0.9810952544212341
নগরীর অ্যাটর্নি এবং মেয়র কে ভোট দেয়?  ,"

পুরো শহরের ভোটারদের",পুরো শহরের ভোটারদের ,1.0,1,0.9999999403953552,1.0
কাউন্সিল সদস্যদের মেয়াদ কত দিন?  ,"

দুই বছরের মেয়াদে",চার বছরের মেয়াদে ন,0.5714285714285715,0,0.5483357310295105,0.8719415664672852
কেভিন ফকনকার?  ,"

বর্তমান মেয়র কেভিন ফকনকার একজন রিপাবলিকান।",বাচিত হন। মেয়র এ,0.2,0,0.7479307651519775,0.6997514367103577
2005 সালে সিটি কাউন্সিলের কোন দুই সদস্যকে চাঁদাবাজির দায়ে দোষী সাব্যস্ত করা হয়েছিল?  ,"

র‌্যাল্ফ ইনজুঞ্জা এবং ডেপুটি মেয়র মাইকেল জুকচে�",র‌্যাল্ফ ইনজুঞ্জা এবং ডেপুটি মেয়র মাইকেল জুকচেট - ,0.8571428571428571,0,0.9918414354324341,0.9449704885482788
জুলচেটের নয়টি গণনার মধ্যে সাতটি কী কারণে খালাস পেয়েছিল?  ,"

বেকসুর খালাস দিয়েছিল,",২০০৫ স,0.0,0,0.8315516114234924,0.652441680431366
ইনজুঞ্জার কারাগারের সাজা কত দিন ছিল?  ,"

২১ মাসের ক",২১ মাসের ,0.8,0,0.9724225401878357,0.8697729110717773
মেয়র বব ফিলারকে পদত্যাগ করতে বলা হয়েছিল কেন?  ,"

যৌন হয়রানির অভিযোগের",বারবার যৌন হয়রানির অভিযোগের ,0.8571428571428571,0,0.9861994385719299,0.9505359530448914
কতজন মহিলা ফিলনার দ্বারা যৌন হয়রানির দাবি করেছেন?  ,"

১৮ জ",১৩ স,0.0,0,0.804500937461853,0.8664665222167969
ফিলারের সাজা কী ছিল?  ,"

গৃহবন্দিকরণ এবং প্রবেশন প্রেরণে",গৃহবন্দিকরণ এবং প্রবেশন প,0.75,0,0.989926815032959,0.935803234577179
ফিলার এবং শহরের প্রতিনিধিদের মধ্যে মধ্যস্থতা প্রক্রিয়া কখন শুরু হয়েছিল?  ,"

১৯ ই আগস্ট",১৯ ই আগস্ট ফ,0.8571428571428571,0,0.9892316460609436,0.8999274373054504
ফিলারের বিচার কত দিন স্থায়ী হয়েছিল?  ,"

আগস্ট ৩০, ২০১৩ থেকে ক",ছয় সপ্তাহের ,0.0,0,0.7388572096824646,0.6053548455238342
বিজনেস ইনসাইডার 2013 সালে সান দিয়েগোকে কী বলেছিল?  ,"

২০ -তম নিরাপদ শহর হ",আমেরিকাতে ২০ -তম নিরাপদ শহর হ,0.9090909090909092,0,0.955834686756134,0.8541790843009949
শীর্ষ দশের তালিকায় ফোর্বস সান দিয়েগোকে কোন স্থানে স্থান দিয়েছে?  ,"

২০ -তম নিরাপদ শহর হ",নবম-ন,0.0,0,0.7231153845787048,0.6768234968185425
২০০২ থেকে ২০০ 2006 সাল অবধি সান দিয়েগোতে অপরাধের হার কত শতাংশ কমেছে?  ,"

০.৮% হ",০০  ,0.0,0,0.7947201728820801,0.719154417514801
2002 এবং 2006 এর মধ্যে কোন ধরণের অপরাধ বৃদ্ধি পেয়েছিল?  ,"

সম্পত্তি অপরাধ ব",্যন্ত অপরাধের ,0.0,0,0.9479346871376038,0.7721469402313232
1948 সালের 16 ই মে কোন টেলিভিশন স্টেশন সম্প্রচার শুরু করে?  ,"

কেএফএমবি ছিল, য",  ,0.0,0,0.5667146444320679,0.0
সান দিয়েগো এর কেবল অনুপ্রবেশ হার কি?  ,"

৮০.৬ শতাংশ।",৮০.৬ শতাংশ।  ,1.0,1,1.0000001192092896,1.0
সান দিয়েগো কেন দুটি ভিএইচএফ চ্যানেলের জন্য যোগ্য ছিল?  ,"

বৃহত্তর শহরের সাথে সম্পর্কিত হওয়ার কারণে","করেছে, বৃহত্তর শহরের সাথে সম্পর্কিত হ",0.6666666666666666,0,0.9685386419296265,0.9152801036834717
কোন বছরে ইউএইচএফ চ্যানেলগুলি এফসিসি দ্বারা লাইসেন্স পেয়েছে?  ,"

১৯৫২ স",১৯৪৯ স,0.5,0,0.981697142124176,0.9432703256607056
সান দিয়েগোতে কোন স্বতন্ত্র স্টেশন?  ,"

কুসি ৫১ স্বতন্ত্র,",ি ৫১ ট,0.4,0,0.9409425854682922,0.696338951587677
সান দিয়েগো-টিজুয়ানা মেক্সিকো পাশের কতটি দ্বৈতপদ রয়েছে?  ,"

দুটি দ্বৈপলি রয়েছে",দুটি ,0.5,0,0.7772267460823059,0.7835409641265869
এক্সএইচডিটিভি-টিভি এবং এক্সএইচএসএস-টিভির মালিকানাধীন কোন সংস্থা?  ,"

ইডাব্লু স্ক্রিপস সংস্থা কেজিটিভি এবং কেজেডএসডি-এ�",এনট্রাভিশন যোগাযোগের ,0.0,0,0.7125199437141418,0.7014355063438416
বে সিটি টেলিভিশন দ্বারা পরিচালিত কোন স্টেশন?  ,"

এক্সএইচডিটিভি-টিভি",টিভি এ,0.0,0,0.934486448764801,0.7555213570594788
অ্যাজটেকার মালিকানাধীন দুটি স্টেশন?  ,"

এক্সএইচএস-টিভি এবং এক্সএইচডিটিভি-টিভি",এক্সএইচএস-টিভি এবং এক্সএইচডিটিভি-টিভি উ,0.8571428571428571,0,0.9946200847625732,0.9753798842430115
ফ্রি রেডিও সান দিয়েগো নামে পরিচিত আরেকটি নাম কী?  ,"

পাইরেট রেডিও সান দিয়েগো",্রি রেডিও সান দিয়েগো এ,0.6666666666666665,0,0.9769516587257385,0.8863534331321716
ফ্রি রেডিও সান দিয়েগো ছাড়াও সান দিয়েগোতে আর কী জলদস্যু স্টেশন রয়েছে?  ,"

পাইরেট রেডিও সান দিয়েগো একেএ পাইরেট রেডিও সান দিয়ে�",৬.৯ এ,0.0,0,0.61972975730896,0.5992554426193237
স্থানীয় কিছু রেডিও স্টেশন কোন ভাষায় উপলব্ধ?  ,"

স্প্যানিশ ভাষার",স্থানীয় স,0.0,0,0.6934545040130615,0.6952738165855408
এফএম নিউজ অ্যান্ড টকের সঠিক সেটিংটি কী?  ,"

৯৫.৭,","৯.৫, চ",0.0,0,0.8304805755615234,0.8465300798416138
ইন্টারস্টেট 805 আই -5 থেকে বিভক্ত হয় কোথায়?  ,"

মেক্সিকান সীমান্তের কাছাকাছি",মেক্সিকান সীমান্তের কাছাকাছি আ,0.8571428571428571,0,0.997001051902771,0.9596003293991089
ইন্টারস্টেট 15 এর মাধ্যমে অভ্যন্তরীণ সাম্রাজ্যের দুটি বড় শহর সংযুক্ত রয়েছে?  ,"

লাস ভেগাস এবং সল্টলেক সিটি",লাস ভেগাস এবং সল্টলেক সিটি হ,0.9090909090909092,0,0.9891961216926575,0.9725019931793213
সান দিয়েগো-র বাসিন্দাদের কত শতাংশ তাদের পরিবহনের প্রাথমিক উত্স হিসাবে তাদের মোটরযানের উপর নির্ভর করে?  ,"

৮০ শতাংশেরও বেশি",৮০ শতাংশেরও বেশি ব,0.8571428571428571,0,0.9811344146728516,0.9442247748374939
কোন হাইওয়েটি আই -805 শহরতলির সাথে সংযুক্ত করে?  ,"

এসআর ১৬৩, য",এসআর ৯৪ অ,0.3333333333333333,0,0.7845813632011414,0.8988722562789917
এসআর 94 কোথায় আই -15 এর সাথে একীভূত হবে?  ,"

মিরামার আই -15 এর স",মিরামার আ,0.2857142857142857,0,0.7044246792793274,0.8406553864479065
এসআর 75 প্রাথমিকভাবে কোথায় প্রবাহিত হবে?  ,"

সান দিয়েগো-করোনাদো সেতু হ",সান দিয়েগো-করোন,0.3333333333333333,0,0.8402491211891174,0.8465998768806458
সান দিয়েগোকে কোন বছরে সাইক্লিংয়ের জন্য দেশের সর্বাধিক ঘনবসতিযুক্ত শহর হিসাবে চিহ্নিত করা হয়েছিল?  ,"

২০০  স",২০০  ,0.6666666666666666,0,0.9681636095046997,0.8918595910072327
সান দিয়েগোতে পুরানো পাড়াগুলি কেন সাইক্লিস্টদের কাছে জনপ্রিয়?  ,"

ইউটিলিটি সাইক্লিং ওরিয়েন্টেড হতে থাকে।",গ্রিড রাস্তার নিদর্শনগু,0.0,0,0.8249279260635376,0.692499577999115
সান দিয়েগো বাইকের মাধ্যমে যাতায়াত করার জন্য আদর্শ শহরটিকে কী করে?  ,"

সান দিয়েগো",শুষ্ক ও হালকা আবহাওয়া স,0.0,0,0.6995047926902771,0.6639875173568726
সান দিয়েগোতে গড় ভ্রমণের দূরত্ব এত দীর্ঘ কেন?  ,"

উপত্যকাসের মতো অঞ্চল এবং উল্লেখযোগ্যভাবে দীর্ঘ �","শহরের পার্বত্য, উপত্যকাসের মতো অঞ্চল এ",0.5,0,0.6617317199707031,0.7908140420913696
সান দিয়েগোর কোন অঞ্চলটি মূলত ট্রলি দ্বারা পরিবেশন করা হয়?  ,"

শহরতলিতে এবং আশেপাশের নগর সম্প্রদায়ের, মিশন ভ্যালি,","শহরতলিতে এবং আশেপাশের নগর সম্প্রদায়ের, ম",0.7692307692307692,0,0.9172554612159729,0.9298527836799622
২০১ public সালের মধ্যে কোন গণপরিবহন শেষ হবে?  ,"

ট্রলি হালকা রেল ব্যবস্থা, এসডিএমটিএস বাস সিস্টেম দ্ব",ট্রলির একটি পরিকল্পিত মিড-কোস্ট বিস্তৃতি ও,0.0,0,0.8515610694885254,0.7198809385299683
সান দিয়েগোতে কয়টি এমট্রাক স্টেশন রয়েছে?  ,"

দুটি এ",দুটি ,0.6666666666666666,0,0.9243289232254028,0.8341447710990906
সান দিয়েগোতে জনপরিবহণের তথ্যের জন্য আপনি কোনও ফোন থেকে কোন নম্বরটি ডায়াল করতে পারেন?  ,"

""৫১১"" ডায়াল করে","৫১১"" ",0.5,0,0.9377418160438538,0.7534016966819763
আমট্রাক এবং কোস্টার ট্রেনগুলি প্রাথমিকভাবে কোথায় চালিত হয়?  ,"

উপকূলরেখার উপর দ",উপকূলরেখার উপর দ,1.0,1,1.0,1.0
লিন্ডবার্গ মাঠের আরও জনপ্রিয় নাম কী?  ,"

লিন্ডবার্গ ফিল্ড ন",সান দিয়েগো আন্তর্জাতিক বিমানবন্দর সা,0.0,0,0.7122003436088562,0.6537840366363525
সান দিয়েগো আন্তর্জাতিক বিমানবন্দর কোন স্বাধীন সংস্থা পরিচালনা করে?  ,"

সান দিয়েগো আঞ্চলিক বিমানবন্দর কর্তৃপক্ষ","সান দিয়েগো আঞ্চলিক বিমানবন্দর কর্তৃপক্ষ, ",1.0,1,0.9658475518226624,0.97503262758255
সান দিয়েগো আন্তর্জাতিক বিমানবন্দর 2005 সালে কতজন যাত্রী পরিবেশন করেছিল?  ,"

১ ১৭ মিলিয়নেরও বেশি যাত্রীকে",১৭ মিলিয়নের,0.2857142857142857,0,0.7894007563591003,0.8078175783157349
সান দিয়েগো আঞ্চলিক বিমানবন্দর কর্তৃপক্ষ কোন দুটি সাধারণ বিমান বিমানবন্দর পরিচালনা করে?  ,"

মন্টগোমেরি ফিল্ড এমওয়াইএফ এবং ব্রাউন ফিল্ড এসডিএ",মন্টগোমেরি ফিল্ড এমওয়াইএফ এবং ব্রাউন ফিল্ড এসডিএম প,0.7999999999999999,0,0.9958711862564087,0.9780109524726868
ইন্টারস্টেটস 5 এবং 805 মিলিত হয় এমন অত্যন্ত জঞ্জাল স্পটে নামটি কী দেওয়া হয়?  ,"

""দ্যা মার্জ,""","মার্জ,"" ",0.6666666666666666,0,0.9736000299453735,0.851999044418335
কোন টোলওয়ে ওয়ারে মেসাকে এসআর 54 এর সাথে সংযুক্ত করে?  ,"

দক্ষিণ বে এক্সপ্রেসওয়ে রয়েছে।", বে এক্সপ্রেসওয়ে র,0.5714285714285715,0,0.6722557544708252,0.8371505737304688
২০১৩ সালে সান দিয়েগো আন্তর্জাতিক বিমানবন্দরে কোন টার্মিনাল প্রসারিত হয়েছিল?  ,"

টার্মিনাল ২ স",টার্মিনালের ক,0.0,0,0.7683228850364685,0.8848440647125244
ইন্টারস্টেট 15 এ কী ধরণের বিশেষ লেন যুক্ত হয়েছিল?  ,"

উচ্চ-অধ্যাপনা-যানবাহন এইচওভি ""পরিচালিত লেনগুলি""","অধ্যাপনা-যানবাহন এইচওভি ""পরিচালিত লেনগুল",0.75,0,0.8671745657920837,0.8470494747161865
2007 সালে সান দিয়েগোতে কত শতাংশ রাস্তা গ্রহণযোগ্য বলে বিবেচিত হয়েছিল?  ,"

৩৭ শতাংশ রাস্তাগুলি গ",৩৭ শতাংশ র,0.5714285714285715,0,0.922802746295929,0.8388186097145081
শিক্ষা কী করে?  ,"

জ্ঞান, দক্ষতা, মান, বিশ্বাস এবং অভ্যাস অর্জনের প্রক্রিয়","জ্ঞান, দক্ষতা, মান, বিশ্বাস এবং অভ্যাস অ",0.7999999999999999,0,0.9848870038986206,0.9279735684394836
মধ্যযুগের এই প্রাথমিক বিদ্যালয়গুলি কী রূপান্তরিত হয়েছিল?  ,"

ইউরোপের অনেক আধুনিক বিশ্ববিদ্যালয়গুলির অগ্রভাগে",মধ্যযুগীয় বিশ্ববিদ্যালয় এ,0.0,0,0.7647153735160828,0.7555637359619141
উচ্চ মধ্যবয়সী যুগে বিখ্যাত বিদ্যালয়ের নাম কী ছিল?  ,"

চার্ট্রেস ক্যাথেড্রাল বিখ্যাত এবং প্রভাবশালী চার্ট্রেস �",াবে ক্যাথেড্রাল স্কুল স,0.2,0,0.6570864915847778,0.7401939630508423
আনুষ্ঠানিক শিক্ষা কোথায় ঘটে?  ,"

একাধিক শিক্ষার্থীর ক্লাসরুমের স", পরিবেশে ,0.0,0,0.6998381018638611,0.6923831701278687
বেশিরভাগ স্কুল সিস্টেম অনুসরণ করে এমন কিছু সেট বা আদর্শ কী?  ,"

মান বা আদর্শের সেটগুলির","ছাত্র-শিক্ষকের মিথস্ক্রিয়া, মূল্যায়নের পদ্ধতি, শ্রেণীর আকার, শ",0.0,0,0.4656563997268677,0.6877912282943726
কে আনুষ্ঠানিক পরিবেশে শিক্ষার্থীদের গাইড করে?  ,"

প্রত্যয়িত শিক্ষকের",প্রত্যয়িত শিক্ষকের ,1.0,1,1.0,1.0
প্রাক-স্কুলের জন্য সাধারণত বয়সের সীমাটি কী?  ,"

তিন থেকে সাত বছর বয়স পর্যন্ত শ",তিন থেকে সাত ব,0.5454545454545454,0,0.8943196535110474,0.7490343451499939
প্রাক-বিদ্যালয়গুলি কী নামে পরিচিত?  ,"

নার্সারি স্কুল এবং কিন্ডারগার্টেন হ",নার্সারি স্কুল এবং কিন্ডারগার্টেন হিসাবেও প,0.7272727272727272,0,0.9649953246116638,0.9072816371917725
কিন্ডারগার্টেন কোন দেশে প্রাথমিক শিক্ষার জন্য ব্যবহৃত হয়?  ,"

যুক্তরাষ্ট্রে বাদে","াদে, য",0.0,0,0.8920977115631104,0.652836799621582
প্রাথমিক শিক্ষার জন্য আর কোন শব্দ ব্যবহৃত হয়?  ,"

কাঠামোগত শিক্ষার",প্রাথমিক ব,0.0,0,0.8563616275787354,0.7154251933097839
প্রাথমিক বিদ্যালয়টি কী নিয়ে গঠিত?  ,"

প্রাথমিক শিক্ষা আনুষ্ঠানিক, কাঠামোগত শিক্ষার প্রথম পাঁ�","আনুষ্ঠানিক, কাঠামোগত শিক্ষার প্রথম পাঁচ থেকে সাত বছরের ",0.5333333333333333,0,0.5410618185997009,0.8652581572532654
